Hex ID,Country,Callsign,Registration,Type
4CC564,Iceland,FPY9,TF-PPD,A20N
4CC56C,Iceland,BBD6809,TF-BBU,B738
4CC56D,Iceland,FPY6,TF-PLC,A21N
4CC56E,Iceland,FPY55,TF-PPF,A20N
4CC575,Iceland,ICE750,TF-ISH,B763
4CC576,Iceland,ICE612,TF-ICI,B38M
4CC577,Iceland,ICE216,TF-ICH,B38M
4D00C1,Luxembourg,LGL14T,LX-LGQ,B737
4D00C3,Luxembourg,LGL4F,LX-LGS,B737
4D00D6,Luxembourg,LGL22P,LX-LQB,DH8D
4D00F1,Luxembourg,LGL84K,LX-LBR,B737
4D00F2,Luxembourg,LGL56R,LX-LBT,B737
4D00F6,Luxembourg,LGL74LP,LX-LGU,B738
4D0101,Luxembourg,CV7333,LX-VCB,B748
4D0102,Luxembourg,CLX35Q,LX-VCC,B748
4D0103,Luxembourg,CV5163,LX-VCA,B748
4D0105,Luxembourg,CLX97E,LX-VCE,B748
4D0106,Luxembourg,CLX7623,LX-VCF,B748
4D0109,Luxembourg,CLX492U,LX-TCV,B744
4D010B,Luxembourg,CLX34V,LX-VCV,B744
4D010D,Luxembourg,ICV7113,LX-YCV,B744
4D0110,Luxembourg,CLX17A,LX-RCV,B744
4D0118,Luxembourg,CLX4793,LX-VCN,B748
4D012B,Luxembourg,CLX46R,LX-GCL,B744
4D0140,Luxembourg,CLX73J,LX-OCV,B744
4D0263,Luxembourg,FYL63MA,LX-FMA,F900
4D02A0,Luxembourg,LXA26B,LX-TRO,E35L
4D02B0,Luxembourg,JFA95F,LX-JFB,PC12
4D02B6,Luxembourg,JFA60W,LX-PCH,PC24
4D02D9,Luxembourg,JFA41J,LX-PCI,PC24
4D0310,Luxembourg,LXAIE,LX-AIE,C172
4D20E2,Malta,VJT547,9H-VFG,CL60
4D20E7,Malta,VJT474,9H-VCE,CL35
4D2126,Malta,RAM911,9H-SUN,A343
4D212F,Malta,HAT6032,9H-AMW,B734
4D218B,Malta,DTA652,9H-SOL,A343
4D2190,Malta,AMC377,9H-AHS,A320
4D21A2,Malta,AMC421,9H-NEO,A20N
4D21C8,Malta,CXI28VG,9H-TJC,B738
4D21D4,Malta,CXI2048,9H-TJB,B738
4D21DB,Malta,AMC454,9H-NEB,A20N
4D21DC,Malta,AMC309,9H-NEC,A20N
4D21E9,Malta,RYR7JR,9H-QAA,B738
4D21EA,Malta,RYR66ZJ,9H-QAB,B738
4D21EB,Malta,RYR9654,9H-QAC,B738
4D21F0,Malta,RYR1LZ,9H-QAH,B738
4D21F1,Malta,RYR4DL,9H-QAI,B738
4D21FC,Malta,RYR4PP,9H-QAL,B738
4D21FE,Malta,RYR4YB,9H-QAN,B738
4D2208,Malta,RYR4005,9H-QBZ,B738
4D2209,Malta,RYR8TX,9H-QCL,B738
4D220A,Malta,RYR6DM,9H-QDG,B738
4D220C,Malta,RYR37KA,9H-QBP,B738
4D2210,Malta,RYR1YH,9H-QBT,B738
4D2213,Malta,RYR2GF,9H-QCY,B738
4D2215,Malta,RYR5FL,9H-QBS,B738
4D2217,Malta,RYR2JF,9H-QBL,B738
4D2219,Malta,RYR4AT,9H-QBW,B738
4D221D,Malta,RYR77TT,9H-QBO,B738
4D221F,Malta,RYR411X,9H-QEI,B738
4D2220,Malta,RYR45EG,9H-QBM,B738
4D2222,Malta,RYR9XK,9H-QAP,B738
4D2224,Malta,RYR69DV,9H-QAR,B738
4D2225,Malta,RYR59SG,9H-QEN,B738
4D2226,Malta,RYR40EB,9H-QCJ,B738
4D2228,Malta,RYR1298,9H-QCC,B738
4D2229,Malta,RYR8FQ,9H-QCI,B738
4D222A,Malta,RYR91PV,9H-QCT,B738
4D222B,Malta,RYR6757,9H-QEO,B738
4D222C,Malta,RYR9HA,9H-QCX,B738
4D222E,Malta,RYR600N,9H-QAO,B738
4D2232,Malta,RYR8696,9H-QBX,B738
4D2233,Malta,RYR5951,9H-QBY,B738
4D2236,Malta,RYR1155,9H-QDT,B738
4D2237,Malta,RYR7927,9H-QAQ,B738
4D2238,Malta,RYR2708,9H-QCN,B738
4D2239,Malta,RYR8BR,9H-QBI,B738
4D223A,Malta,RYR4576,9H-QCG,B738
4D223B,Malta,RYR23LA,9H-QCQ,B738
4D223F,Malta,RYR9QQ,9H-QAS,B738
4D2240,Malta,RYR2LK,9H-QBJ,B738
4D2243,Malta,RYR3EG,9H-QCP,B738
4D2245,Malta,RYR3BD,9H-QEG,B738
4D2247,Malta,RYR61DC,9H-QDF,B738
4D224A,Malta,FHM6208,9H-FHA,A320
4D224C,Malta,RYR93DM,9H-QAT,B738
4D224D,Malta,RYR196K,9H-QEL,B738
4D224E,Malta,RYR29KV,9H-QDY,B738
4D2250,Malta,RYR65ZA,9H-QEM,B738
4D2251,Malta,RYR66DN,9H-QCK,B738
4D2255,Malta,RYR81VG,9H-QDI,B738
4D2256,Malta,RYR212,9H-QBD,B738
4D2258,Malta,RYR77FD,9H-QCW,B738
4D2259,Malta,RYR92QH,9H-QBB,B738
4D225A,Malta,RYR590M,9H-QEE,B738
4D225D,Malta,RYR8LP,9H-QDN,B738
4D225E,Malta,RYR64GA,9H-QEP,B738
4D225F,Malta,RYR82WZ,9H-QDR,B738
4D2260,Malta,RYR725Q,9H-QDS,B738
4D2261,Malta,RYR8279,9H-QBV,B738
4D2262,Malta,RYR55DU,9H-QAY,B738
4D2265,Malta,RYR60JT,9H-QDL,B738
4D226C,Malta,RYR902C,9H-QAZ,B738
4D226D,Malta,RYR70BB,9H-QBR,B738
4D226F,Malta,RYR1BZ,9H-QBG,B738
4D2270,Malta,RYR6VR,9H-QBA,B738
4D2272,Malta,RYR2FQ,9H-QDH,B738
4D2273,Malta,RYR85WF,9H-QDQ,B738
4D2274,Malta,RYR40BF,9H-QBC,B738
4D227A,Malta,RYR4EX,9H-QCE,B738
4D227D,Malta,RYR9JY,9H-QDM,B738
4D227E,Malta,RYR9NV,9H-QAX,B738
4D227F,Malta,RYR3747,9H-QAW,B738
4D2280,Malta,RYR4QC,9H-QBE,B738
4D2286,Malta,RYR87QD,9H-QDP,B738
4D2287,Malta,RYR21QR,9H-QDO,B738
4D2288,Malta,RYR9CC,9H-QBK,B738
4D2289,Malta,RYR36XA,9H-QDE,B738
4D228A,Malta,RYR2UL,9H-QDW,B738
4D22A3,Malta,CXI23DM,9H-CXB,B738
4D22AB,Malta,AMC102,9H-NED,A20N
4D22AC,Malta,BBG711,9H-HLY,B738
4D22AE,Malta,RYR5X,9H-LMH,A320
4D22B0,Malta,RYR6YW,9H-LOU,A320
4D22B2,Malta,RYR8GG,9H-LOR,A320
4D22B4,Malta,RYR65TN,9H-LOI,A320
4D22B5,Malta,RYR8A,9H-LON,A320
4D22B7,Malta,RYR153B,9H-LMI,A320
4D22B9,Malta,RYR9DE,9H-LOT,A320
4D22BA,Malta,RYR171P,9H-IBJ,A320
4D22BB,Malta,RYR7292,9H-LMB,A320
4D22BD,Malta,RYR80EE,9H-LOW,A320
4D22BE,Malta,RYR7274,9H-LOB,A320
4D22BF,Malta,RYR7EK,9H-IHD,A320
4D22C2,Malta,RYR6TP,9H-IHL,A320
4D22C3,Malta,RYR412Z,9H-LOO,A320
4D22C4,Malta,RYR2DG,9H-IHH,A320
4D22C5,Malta,RYR41DL,9H-LOY,A320
4D22C6,Malta,RYR8DV,9H-LOA,A320
4D22C7,Malta,RYR587G,9H-LOP,A320
4D22C8,Malta,RYR62UJ,9H-LOQ,A320
4D22CA,Malta,RYR34FG,9H-LMT,A320
4D22EC,Malta,CAI3QC,9H-CXC,B738
4D22FF,Malta,RYR91RX,9H-VUA,B38M
4D2300,Malta,RYR1QW,9H-VUB,B38M
4D2303,Malta,RYR5NM,9H-VUE,B38M
4D2304,Malta,RYR5EG,9H-VUF,B38M
4D231A,Malta,TSC2123,9H-SMF,A333
4D2322,Malta,VJT716,9H-VIE,GL7T
4D232C,Malta,CXI9NC,9H-TJE,B738
4D2338,Malta,BTI630,9H-AMI,A320
4D233E,Malta,DML3374,9H-HUB,A320
4D233F,Malta,TRA15E,9H-AMP,A320
4D2340,Malta,EFW2798,9H-AMJ,A320
4D2342,Malta,FJO62L,9H-IFX,E550
4D2346,Malta,RYR569C,9H-VUG,B38M
4D2349,Malta,RYR6PX,9H-VUJ,B38M
4D234A,Malta,RYR8HE,9H-VUK,B38M
4D234D,Malta,RYR23WW,9H-VUN,B38M
4D2351,Malta,BTI2MZ,9H-AMK,A320
4D2352,Malta,CXI1J,9H-TJF,B738
4D235A,Malta,EWG5BG,9H-AMU,A320
4D2368,Malta,RYR77MQ,9H-VUR,B38M
4D2369,Malta,RYR9YV,9H-VUS,B38M
4D236B,Malta,RYR11WG,9H-VUU,B38M
4D2371,Malta,VJT779,9H-VII,GL7T
4D2373,Malta,CRL982,9H-TQY,A343
4D2383,Malta,RYR93ZK,9H-VVC,B38M
4D2385,Malta,RYR82RA,9H-VUX,B38M
4D2387,Malta,RYR8KM,9H-VUZ,B38M
4D2390,Malta,FHM1072,9H-FHY,A320
4D2397,Malta,MNS506,9H-MSA,A320
4D23A1,Malta,EFW2733,9H-MLR,A320
4D23A2,Malta,EWG9213,9H-MLS,A320
4D23A3,Malta,EWG1ZN,9H-MLU,A320
4D23AA,Malta,LWG20I,9H-777MF,GALX
4D23B6,Malta,ANE8302,9H-NFT,AT76
4D23B8,Malta,EWG2EV,9H-MLE,A320
4D23C3,Malta,CXI31BX,9H-CXG,B738
4D23C4,Malta,HKC351,9H-VDC,A333
4D23DB,Malta,VJT735,9H-VIL,GL7T
4D23EA,Malta,CXI3202,9H-CXH,B738
4D23F8,Malta,RYR7FT,9H-VVD,B38M
4D23FA,Malta,RYR4061,9H-QER,B738
4D23FB,Malta,RYR331Q,9H-QES,B738
4D23FF,Malta,WZZ3VA,9H-WAA,A21N
4D2406,Malta,EWG9MM,9H-EUR,A320
4D2407,Malta,EWG35TK,9H-EUS,A320
4D2408,Malta,EWG5NE,9H-EXP,A319
4D240B,Malta,EWG4BB,9H-EUT,A320
4D240C,Malta,EWG5YN,9H-EUU,A320
4D240D,Malta,EWG8AE,9H-EUV,A320
4D240F,Malta,EWG46C,9H-EUX,A320
4D2410,Malta,EWG4WB,9H-EXS,A319
4D2411,Malta,EWG21W,9H-EXT,A319
4D2413,Malta,EWG4311,9H-EWA,A320
4D2414,Malta,EWG81PB,9H-EWB,A320
4D2416,Malta,EWG2JH,9H-EWD,A320
4D2417,Malta,EWG6LP,9H-EWE,A320
4D2418,Malta,EWG2HT,9H-EWH,A320
4D241D,Malta,WZZ902,9H-WAH,A21N
4D241E,Malta,WMT601,9H-WAI,A21N
4D2420,Malta,WMT191,9H-WAK,A21N
4D2421,Malta,WZZ8394,9H-WAL,A21N
4D2422,Malta,WMT034,9H-WAN,A20N
4D2423,Malta,WZZ65,9H-WAO,A21N
4D2428,Malta,WMT54,9H-WAT,A21N
4D2429,Malta,WZZ724,9H-WAU,A320
4D242A,Malta,WZZ465,9H-WAV,A320
4D242B,Malta,WMT531,9H-WAW,A21N
4D242D,Malta,WZZ7JR,9H-WAY,A21N
4D242F,Malta,WMT466,9H-WBA,A20N
4D2430,Malta,WZZ4141,9H-WBB,A20N
4D243E,Malta,SVA963,9H-AKA,B744
4D2449,Malta,RYR3959,9H-VVE,B38M
4D244A,Malta,RYR10ZR,9H-VVF,B38M
4D244B,Malta,RYR2WP,9H-VVG,B38M
4D244C,Malta,RYR82DD,9H-VVH,B38M
4D244D,Malta,TOM76D,9H-GKJ,A320
4D2450,Malta,EWG2YZ,9H-MLX,A20N
4D2453,Malta,WMT264,9H-WBI,A21N
4D2456,Malta,WMT86YD,9H-WBL,A21N
4D2457,Malta,WZZ404,9H-WBM,A21N
4D2458,Malta,WMT322,9H-WBN,A21N
4D245A,Malta,WMT5163,9H-WBP,A320
4D245C,Malta,WZZ0C,9H-WZR,A320
4D245D,Malta,WMT6EV,9H-WBS,A21N
4D2463,Malta,VJT736,9H-VIQ,GL7T
4D246B,Malta,VJT794,9H-VIR,GL7T
4D246F,Malta,WZZ4SM,9H-WDA,A320
4D2475,Malta,BBG251,9H-KAR,B738
4D2477,Malta,EWG1JB,9H-SWA,A320
4D2479,Malta,WMT9173,9H-WBY,A20N
4D247D,Malta,EWG8J,9H-SWB,A320
4D248B,Malta,WMT5ZC,9H-WDB,A320
4D248C,Malta,WMT48,9H-WDC,A320
4D248D,Malta,WZZ599,9H-WDD,A320
4D248E,Malta,WZZ006,9H-WDH,A21N
4D2490,Malta,WMT615,9H-WDJ,A21N
4D2493,Malta,WMT938,9H-WDM,A21N
4D24A5,Malta,ART9T5,9H-DRA,B38M
4D24A6,Malta,THY9DJ,9H-ERI,B38M
4D24A8,Malta,ART7V4,9H-HYA,B38M
4D24AD,Malta,WZZ103,9H-WDP,A21N
4D24AE,Malta,WZZ294,9H-WDQ,A21N
4D24B6,Malta,MBU6687,9H-SAU,B738
4D24BA,Malta,AMC467,9H-NEE,A20N
4D24C5,Malta,WMT2711,9H-WZT,A320
4D24D4,Malta,WZZ42C,9H-WDV,A21N
5000EE,San Marino,T7IHC,T7-IHC,E35L
5001D4,San Marino,MEA403,T7-ME2,A21N
5001DB,San Marino,MEA268,T7-ME3,A21N
5002EC,San Marino,T7CIHAN,T7-CIHAN,F2TH
50101E,Albania,AWT230,ZA-ALB,B734
501C15,Croatia,CFG7PL,9A-IRM,A320
501C16,Croatia,CFG8TF,9A-SHO,A320
501C1C,Croatia,TDR9172,9A-BTK,A320
501C2D,Croatia,SDR43PH,9A-BWK,A319
501D0A,Croatia,TVS7UZ,9A-BTH,A320
501D20,Croatia,CTN3501,9A-CTK,A320
501D21,Croatia,CTN29F,9A-CTL,A319
501DD1,Croatia,CTN465,9A-CQF,DH8D
501E3C,Croatia,TDR2011,9A-BTG,A320
502C36,Latvia,MTL736P,YL-RAG,SF34
502CC6,Latvia,BTI49E,YL-CSA,BCS3
502CCF,Latvia,BTI62D,YL-CSF,BCS3
502CD0,Latvia,BTI7KJ,YL-CSG,BCS3
502CDA,Latvia,YLHAA,YL-HAA,R44
502CE3,Latvia,BTI36Y,YL-CSI,BCS3
502CE4,Latvia,BTI3PR,YL-CSJ,BCS3
502CE5,Latvia,BTI83U,YL-CSK,BCS3
502CE8,Latvia,EWG7TR,YL-CSN,BCS3
502D0B,Latvia,SWR6MZ,YL-AAO,BCS3
502D0E,Latvia,BTI6AG,YL-AAR,BCS3
502D0F,Latvia,BTI11X,YL-AAS,BCS3
502D31,Latvia,LYX7837,YL-LDP,A321
502D33,Latvia,SAS126,YL-LDD,A320
502D34,Latvia,SAS1556,YL-LDE,A320
502D37,Latvia,THY6ML,YL-LDJ,A320
502D38,Latvia,THY9TF,YL-LDK,A320
502D3E,Latvia,BTI2PG,YL-AAZ,BCS3
502D3F,Latvia,SWR6YL,YL-ABA,BCS3
502D43,Latvia,BTI6C4,YL-ABB,BCS3
502D44,Latvia,BTI6UQ,YL-ABC,BCS3
502D59,Latvia,BTI4UJ,YL-ABH,BCS3
502D5C,Latvia,BTI4HE,YL-ABK,BCS3
502D5D,Latvia,BTI92L,YL-ABL,BCS3
502D5E,Latvia,EWG7RH,YL-ABM,BCS3
502D5F,Latvia,SWR191N,YL-ABN,BCS3
502D6A,Latvia,THY9CW,YL-LDL,A320
502D73,Latvia,SAS580,YL-LDU,A320
502D74,Latvia,THY8EW,YL-LDT,A320
502D79,Latvia,SWR9GN,YL-ABO,BCS3
502D7A,Latvia,BTI15L,YL-ABP,BCS3
503CBF,Lithuania,ASL9278,LY-BUS,B738
503D17,Lithuania,LTC601,LY-LTA,H25B
503D3E,Lithuania,BTI14B,LY-DUE,B738
503D62,Lithuania,ASL9432,LY-BJX,B738
503D6C,Lithuania,CFG4CH,LY-PLW,A332
503D6F,Lithuania,CFG1FH,LY-HMD,A320
503D71,Lithuania,CFG3CE,LY-NRU,A320
503D73,Lithuania,TVS44U,LY-WSM,A320
503D74,Lithuania,TVS2137,LY-PNG,A320
503E6A,Lithuania,SXS9XT,LY-MLI,A320
503E6C,Lithuania,SXS75C,LY-MLK,A320
503E7C,Lithuania,SXS64R,LY-NVO,A320
503E7D,Lithuania,SXS3Q,LY-NVP,A320
503E9C,Lithuania,VLG8LZ,LY-MAL,A320
503FD9,Lithuania,LYF345,02 BLUE,L410
505CB8,Slovakia,TVQ6166,OM-IEX,B738
505CD8,Slovakia,TVQ6312,OM-FEX,B738
505CE6,Slovakia,TVS5VY,OM-GTF,B738
505CEB,Slovakia,TVS2168,OM-GTK,B738
505D18,Slovakia,TFL34L,OM-HEX,B738
505D58,Slovakia,EXS61LM,OM-JEX,B738
505D96,Slovakia,OMLOV,OM-LOV,DV20
505D98,Slovakia,ENT12NG,OM-LEX,B738
507C3E,Uzbekistan,UZB9614,UK-32015,A320
507C44,Uzbekistan,UZB426,UK-67003,B763
507C50,Uzbekistan,HY542,UK-78703,B788
507C59,Uzbekistan,UZB274,UK-78706,B788
507C80,Uzbekistan,UZB9684,UK32024,A20N
5083C0,Ukraine,VKA166,UR-CQV,AN26
50840D,Ukraine,HYS1514,UR-SQF,B738
5084D2,Ukraine,MGH873,UR-SLB,B753
5140C2,Georgia,TGZ700,4L-NIK,B737
600B20,Azerbaijan,AZG9935,4K-SW800,B744
6010F7,Kyrgyzstan,ANK504,EX-32009,A320
70209A,Bangladesh,BBC202,S2-AJU,B788
70209E,Bangladesh,BBC306,S2-AJX,B789
70605E,Kuwait,KAC504,9K-AOL,B77W
70606A,Kuwait,KAC166D,9K-AKQ,A20N
70606E,Kuwait,KAC196,9K-AKS,A20N
70620D,Kuwait,JZR733,9K-CAL,A320
70620F,Kuwait,JZR722,9K-CAN,A320
70AA67,Nepal,HIM565,9N-ALM,A320
70AA75,Nepal,RNA402,9N-ALY,A332
70C0DE,Oman,OMA407,A4O-BAA,B738
71002A,Saudi Arabia,SVA112,HZ-ARA,B789
7100B4,Saudi Arabia,SVA108,HZ-ARB,B789
7100C1,Saudi Arabia,SV871,HZ-AK33,B77W
71014A,Saudi Arabia,SVA334,HZ-AS83,A320
7103D8,Saudi Arabia,SVA122,HZ-AK42,B77W
71040A,Saudi Arabia,SVA9801,HZ-AS62,A320
7105AF,Saudi Arabia,SVA372,HZ-AR28,B78X
7105BB,Saudi Arabia,KNE510,HZ-NS27,A20N
710DB9,Saudi Arabia,KNE388,HZ-NS35,A20N
710DBC,Saudi Arabia,KNE306,HZ-NS34,A20N
710DC0,Saudi Arabia,KNE557,HZ-NS32,A20N
710DC1,Saudi Arabia,KNE272,HZ-NS29,A20N
717C99,Saudi Arabia,FAD512,HZ-FBC,A20N
717CAA,Saudi Arabia,KNE888,HZ-NS57,A20N
717CB2,Saudi Arabia,KNE265,HZ-NS59,A20N
717CC7,Saudi Arabia,KNE315,HZ-NS55,A20N
717CD1,Saudi Arabia,KNE356,HZ-NS53,A20N
717CE6,Saudi Arabia,KNE878,HZ-NS44,A20N
717CE7,Saudi Arabia,KNE659,HZ-NS45,A20N
71BA02,South Korea,KE646,HL7202,B77W
71BA03,South Korea,KAL038,HL7203,B77W
71BA08,South Korea,KAL401,HL7208,B789
71BA09,South Korea,KE71,HL7209,B789
71BA10,South Korea,ABL7145,HL7210,A321
71BC13,South Korea,AAR796,HL7413,B744
71BC36,South Korea,AAR243,HL7436,B744
71BD33,South Korea,KAL658,HL7533,B773
71BD34,South Korea,KAL624,HL7534,B773
71BD62,South Korea,JNA038,HL7562,B738
71BD78,South Korea,OZ204,HL7578,A359
71BD79,South Korea,AAR542,HL7579,A359
71BD87,South Korea,KAL630,HL7587,A333
71BE01,South Korea,KE8353,HL7601,B744
71BE03,South Korea,KAL361D,HL7603,B744
71BE09,South Korea,KAL539,HL7609,B748
71BE14,South Korea,KAL082,HL7614,A388
71BE16,South Korea,AAR587,HL7616,B744
71BE17,South Korea,KE283,HL7617,B748
71BE30,South Korea,KE85,HL7630,B748
71BE32,South Korea,KE11,HL7632,B748
71BE38,South Korea,KAL036,HL7638,B748
71BE39,South Korea,KE9209,HL7639,B748
71BE44,South Korea,KAL012,HL7644,B748
71BF00,South Korea,AAR601,HL7700,B772
71BF23,South Korea,ABL7445,HL7723,A321
71BF51,South Korea,KE616,HL7751,B772
71BF55,South Korea,AAR552,HL7755,B772
71BF64,South Korea,KAL407,HL7764,B772
71BF89,South Korea,ASV528,HL7789,A321
71C011,South Korea,KAL092,HL8011,B77W
71C015,South Korea,JNA032,HL8015,B738
71C016,South Korea,JNA122,HL8016,B738
71C027,South Korea,KAL672,HL8027,A333
71C032,South Korea,JJA2654,HL8032,B738
71C041,South Korea,KAL094,HL8041,B77W
71C043,South Korea,KAL288,HL8043,B77L
71C069,South Korea,TWB124,HL8069,B738
71C076,South Korea,KE269,HL8076,B77L
71C077,South Korea,KAL314,HL8077,B77L
71C085,South Korea,KAL032,HL8085,B789
71C086,South Korea,TWB182,HL8086,B738
71C209,South Korea,KE53,HL8209,B77W
71C212,South Korea,KE690,HL8212,A332
71C217,South Korea,KAL644,HL8217,B77W
71C224,South Korea,JNA026,HL8224,B738
71C226,South Korea,KE8273,HL8226,B77L
71C227,South Korea,KAL411,HL8227,A332
71C243,South Korea,JNA012,HL8243,B738
71C244,South Korea,JNA024,HL8244,B738
71C247,South Korea,JNA054,HL8247,B738
71C250,South Korea,KAL8017,HL8250,B77W
71C259,South Korea,OZ232,HL8259,A333
71C282,South Korea,AAR754,HL8282,A333
71C286,South Korea,AAR768,HL8286,A333
71C302,South Korea,JJA4304,HL8302,B738
71C305,South Korea,JJA2452,HL8305,B738
71C308,South Korea,OZ212,HL8308,A359
71C334,South Korea,JJA4206,HL8334,B738
71C336,South Korea,JJA2406,HL8336,B738
71C346,South Korea,KAL908,HL8346,B77W
71C353,South Korea,JNA016,HL8353,B38M
71C359,South Korea,AAR752,HL8359,A359
71C362,South Korea,OZ224,HL8362,A359
71C365,South Korea,ABL778,HL8365,A321
71C366,South Korea,ABL748,HL8366,A21N
71C378,South Korea,TWB170,HL8378,B738
71C382,South Korea,AAR221,HL8382,A359
71C383,South Korea,AAR502,HL8383,A359
71C387,South Korea,APZ602,HL8387,B789
71C388,South Korea,APZ102,HL8388,B789
71C389,South Korea,YP131,HL8389,B789
71C398,South Korea,AAR710,HL8398,A21N
71C501,South Korea,TWB102,HL8501,A333
71C502,South Korea,TW501,HL8502,A333
71C504,South Korea,ABL726,HL8504,A21N
71C513,South Korea,TWB192,HL8513,B38M
71C514,South Korea,TWB104,HL8514,B38M
71C517,South Korea,APZ232,HL8517,B789
72866E,Iraq,IAW431,YI-ASN,B38M
72882E,Iraq,FBA3303,YI-BAN,B737
731A2E,Iran,QSM2215,EP-FQN,A306
7335A4,Iran,IRM115,EP-MMD,A343
73806B,Israel,ELY391,4X-EKS,B738
73806C,Israel,ELY2367,4X-EKF,B738
73806D,Israel,ELY552,4X-EKH,B738
7380C0,Israel,ELY316,4X-EDA,B789
7380C2,Israel,ELY006,4X-EDC,B789
7380C3,Israel,LY18,4X-EDD,B789
7380C4,Israel,LY4,4X-EDE,B789
7380C6,Israel,ELY011,4X-EDH,B789
744DE1,Jordan,FJR302,JY-SOA,B733
75021D,Malaysia,MAS178,9M-MXS,B738
75025C,Malaysia,MAS195,9M-MTI,A333
75026B,Malaysia,XAX504,9M-XXZ,A333
7502C3,Malaysia,MXD282,9M-LRS,B38M
7502C4,Malaysia,MXD171,9M-LNH,B739
7502CD,Malaysia,D70523,9M-XXK,A333
7502D5,Malaysia,MXD820,9M-ACM,B744
7502D9,Malaysia,MXD889,9M-LRV,B38M
7503C2,Malaysia,MXD157,9M-LNQ,B738
7503D6,Malaysia,MXD216,9M-LCZ,B738
7503DB,Malaysia,MXD206,9M-LNV,B738
75043E,Malaysia,AXM52,9M-AGE,A20N
75044D,Malaysia,MAS2,9M-MAF,A359
7580D5,Philippines,PAL5104,RP-C7777,B77W
7580F0,Philippines,PAL104,RP-C7774,B77W
75824C,Philippines,GAP2199,RP-C8398,A320
75827C,Philippines,PR102,RP-C7772,B77W
75833C,Philippines,PAL211,RP-C8789,A333
75839F,Philippines,PAL512,RP-C9916,A321
7583A2,Philippines,CEB754,RP-C4101,A320
7583A5,Philippines,CEB574,RP-C4103,A320
7583A7,Philippines,PAL311,RP-C9918,A321
7583A9,Philippines,GAP2836,RP-C9921,A321
7583EC,Philippines,PAL112,RP-C7779,B77W
7583F8,Philippines,CEB548,RP-C4108,A320
7584FA,Philippines,PR116,RP-C7782,B77W
75855B,Philippines,PAL118,RP-C3508,A359
7585B4,Philippines,APG129,RP-C8949,A320
7585CD,Philippines,CEB187,RP-C4120,A21N
75869F,Philippines,CEB502,RP-C4125,A21N
7586CE,Philippines,CEB804,RP-C3901,A339
7586FC,Philippines,CEB186,RP-C4127,A21N
7608EB,Pakistan,PIA706,AP-BGK,B772
76B445,Singapore,SIA523,9V-MBE,B38M
76B869,Singapore,TGW17,9V-NCI,A21N
76BCC2,Singapore,TGW509,9V-OFB,B788
76BCC4,Singapore,TGW138,9V-OFD,B788
76BCCB,Singapore,TR735,9V-OFK,B788
76BD45,Singapore,TR898,9V-OJE,B789
76BD47,Singapore,TR897,9V-OJG,B789
76BD48,Singapore,TGW18,9V-OJH,B789
76BD4A,Singapore,TGW189,9V-OJJ,B789
76CC61,Singapore,SIA638,9V-SCA,B78X
76CC62,Singapore,SIA402,9V-SCB,B78X
76CC66,Singapore,SQ216,9V-SCF,B78X
76CC6A,Singapore,SQ618,9V-SCJ,B78X
76CC6B,Singapore,SQ656,9V-SCK,B78X
76CC6E,Singapore,SQ529,9V-SCN,B78X
76CC73,Singapore,SQ225,9V-SCS,B78X
76CCCD,Singapore,SIA7363,9V-SFM,B744
76CCCE,Singapore,SIA7988,9V-SFN,B744
76CCE3,Singapore,SQ21,9V-SGC,A359
76CCE5,Singapore,SQ23,9V-SGE,A359
76CCE6,Singapore,SIA24,9V-SGF,A359
76CCE7,Singapore,SIA22,9V-SGG,A359
76CD02,Singapore,SIA801,9V-SHB,A359
76CD07,Singapore,SIA495,9V-SHG,A359
76CD09,Singapore,SQ825,9V-SHI,A359
76CD0A,Singapore,SIA635,9V-SHJ,A359
76CD10,Singapore,SQ227,9V-SHP,A359
76CD13,Singapore,SQ511,9V-SHS,A359
76CD14,Singapore,SIA437,9V-SHT,A359
76CD19,Singapore,SIA612,9V-SHY,A359
76CD41,Singapore,SQ285,9V-SJA,A359
76CD42,Singapore,SQ37,9V-SJB,A359
76CD44,Singapore,SQ351,9V-SJD,A359
76CD46,Singapore,SQ323,9V-SJF,A359
76CD79,Singapore,SIA221,9V-SKY,A388
76CDA1,Singapore,SIA329,9V-SMA,A359
76CDA2,Singapore,SQ328,9V-SMB,A359
76CDA5,Singapore,SIA391,9V-SME,A359
76CDA8,Singapore,SIA366,9V-SMH,A359
76CDAC,Singapore,SQ479,9V-SML,A359
76CDAD,Singapore,SIA52,9V-SMM,A359
76CDB0,Singapore,SIA378,9V-SMP,A359
76CDB3,Singapore,SIA377,9V-SMS,A359
76CDB5,Singapore,SIA31,9V-SMU,A359
76CDB6,Singapore,SQ218,9V-SMV,A359
76CDB7,Singapore,SQ38,9V-SMW,A359
76CDB9,Singapore,SQ36,9V-SMY,A359
76CDBA,Singapore,SQ324,9V-SMZ,A359
76CDC3,Singapore,SIA12,9V-SNC,B77W
76CEE9,Singapore,SQ26,9V-SWI,B77W
76CEEF,Singapore,SIA636,9V-SWO,B77W
76CEFA,Singapore,SIA423,9V-SWZ,B77W
76D1C3,Singapore,TGW396,9V-TNC,A20N
7801C0,China,AHK720,B-LDF,A306
78021A,China,CPA040,B-LID,B744
78045B,China,CSH832,B-5368,B738
78048E,China,CCA978,B-6131,A332
7804A7,China,CES220,B-2003,B77W
